rounds,accuracy,kappa,f1_score,roc_auc
1,0.18888666799920048,0.10013103555553272,0.11999037945212265,0.7684979281729023
2,0.3859684189486308,0.3061441352876975,0.32066495885661317,0.7941808545472674
3,0.39376374175494705,0.3151597154396829,0.32630167446235897,0.8140207937659814
4,0.4295422746352189,0.35415241421484334,0.35687933080706974,0.8304718655786563
5,0.45332800319808114,0.38094673689736336,0.3903737416556775,0.8349682250279203
6,0.4529282430541675,0.3800329813705047,0.39393154654510404,0.845579348430686
7,0.4629222466520088,0.3923882745502162,0.4075525493890583,0.8518311814829438
8,0.4861083349990006,0.41627883951502015,0.4194230529073673,0.8571038348078877
9,0.4977013791724965,0.4295501294390126,0.4238821187598661,0.8602307270455619
10,0.502898261043374,0.43510274380875147,0.44159795693039855,0.8629715838865311
11,0.5140915450729562,0.4482437607191345,0.4495730567847757,0.866869827136781
12,0.5182890265840495,0.45315083098841347,0.4516465848370806,0.8682026558725875
13,0.5412752348590846,0.47753318910752196,0.4750318322233094,0.8716669787097218
14,0.5366779932040776,0.47289592371042116,0.4659779186733671,0.8714955359324311
15,0.5390765540675595,0.4743746985236933,0.4709682401325634,0.874561745563645
16,0.5462722366580052,0.4828311051428163,0.48030522471250214,0.8758895014139718
17,0.5560663601838897,0.4942627665537988,0.49045548043291515,0.8776963250877938
18,0.561463122126724,0.49960423468666953,0.49074149991044763,0.8772106575991747
19,0.5514691185288827,0.48883955427939846,0.4886615298683039,0.8813351343414961
20,0.5554667199680192,0.49353137251150514,0.48772642985221143,0.8804156929329618
21,0.5706576054367379,0.5100841771086676,0.5060608192273948,0.8841002058805363
22,0.5706576054367379,0.51046010260521,0.5033576986118773,0.8848718673516011
23,0.567259644213472,0.5060638380256346,0.49741075102095456,0.883216331692721
24,0.5712572456526084,0.5110036844899938,0.507470198677368,0.8866711698128662
25,0.5526683989606236,0.4908805999302145,0.49862310946867167,0.8862438328175549
26,0.5658604837097742,0.505169793395202,0.49628612926915666,0.8869416655326431
27,0.5730561663002198,0.5132322813556779,0.5067190548885319,0.8894794609522496
28,0.5890465720567659,0.5305253887839028,0.5186811467488721,0.8915967454302209
29,0.5858484909054568,0.5270812828694339,0.5146567850320583,0.8923748910721748
30,0.5802518488906656,0.5210871525749087,0.507792594637084,0.8915116964565801
31,0.5836498101139317,0.5243010833884567,0.5136452218766753,0.8942666339423482
32,0.5908454927043774,0.5333459719837185,0.5244628012822021,0.8924190417892945
33,0.5940435738556866,0.5363924423313374,0.5269853500999464,0.8934306013156063
34,0.5830501698980611,0.5243649617337017,0.5210829019789989,0.8948508271050594
35,0.586648011193284,0.5285326798420005,0.5229780624333075,0.8938258991556158
36,0.5936438137117729,0.5358644516651182,0.5242254750739527,0.8950407448564515
37,0.59824105536678,0.5414606929243768,0.5321039679066372,0.8961292557367386
38,0.5986408155106936,0.541676855041348,0.5308548894218862,0.897038278843057
39,0.6104337397561463,0.5545762774569479,0.5430576755233356,0.8992059134410548
40,0.5988406955826504,0.541945006826242,0.5301209383965019,0.8971960897453445
41,0.5892464521287227,0.5315290531814011,0.5272103965527872,0.8954107667300849
42,0.5902458524885069,0.5324523122169803,0.5250300297555422,0.8989710323062108
43,0.6068358984609235,0.5510106691047753,0.5391008574391754,0.8997984628078998
44,0.5962422546472117,0.5392786057250293,0.5394769390500235,0.9011398965487254
45,0.5842494503298021,0.5251143048798282,0.5241362559743488,0.8996902977525736
46,0.6040375774535279,0.5476689177849294,0.5359233068267666,0.900253266723902
47,0.6040375774535279,0.5478264121026525,0.5355627989696553,0.8997674119123513
48,0.6034379372376574,0.5471616881051782,0.5393386673380569,0.9015283095598743
49,0.5986408155106936,0.5413081060855086,0.534449070498614,0.9003195155891393
50,0.6042374575254847,0.5478024482426183,0.5387693280000143,0.9020869158894658
