rounds,accuracy,kappa,f1_score,roc_auc,Scenario
26,0.5910453727763342,0.53373471408338,0.5271048344840008,0.8904879514202078,Baseline_NonIID
27,0.5988406955826504,0.5424270909914992,0.5320291537030153,0.8894586250568677,Baseline_NonIID
28,0.6084349390365781,0.5530454450400378,0.541326586591245,0.8901479066347141,Baseline_NonIID
29,0.603837697381571,0.5478003716710158,0.5391372715403062,0.8898858456621633,Baseline_NonIID
30,0.5954427343593843,0.5387150376767471,0.5374425350511791,0.8899488737282223,Baseline_NonIID
31,0.6064361383170098,0.5506003484566032,0.543165476762341,0.8906510400688565,Baseline_NonIID
32,0.61083349990006,0.5550422679960421,0.5444589203631589,0.8937055760383514,Baseline_NonIID
33,0.6098340995402758,0.5547322790571165,0.5456503469737191,0.8909551681693662,Baseline_NonIID
34,0.6098340995402758,0.5550464616748827,0.5439261448187729,0.8917874506801476,Baseline_NonIID
35,0.6148311013391965,0.5597565994476431,0.547837093423243,0.8920156735856513,Baseline_NonIID
36,0.6198281031381171,0.5656242925253419,0.5585906140491715,0.8926098935517514,Baseline_NonIID
37,0.6158305016989806,0.5613992770389421,0.5567984612450234,0.8923371793980963,Baseline_NonIID
38,0.6162302618428943,0.5619676203223198,0.5558497278721338,0.8925905117624808,Baseline_NonIID
39,0.6116330201878872,0.5567531890315092,0.5521052986168443,0.8930650393505658,Baseline_NonIID
40,0.6058364981011393,0.5505355969296781,0.5505146181480643,0.8932763401677547,Baseline_NonIID
41,0.6174295422746352,0.5634564706846632,0.5593228390100003,0.8934507835255323,Baseline_NonIID
42,0.6190285828502898,0.5646073118892603,0.5546717977210873,0.8950005555311783,Baseline_NonIID
43,0.6138317009794123,0.5588217582859402,0.5483757080484329,0.8950259780425737,Baseline_NonIID
44,0.613032180691585,0.5579157996337587,0.5489710541268608,0.8922106123009386,Baseline_NonIID
45,0.6208275034979013,0.567029205131993,0.5584513923173372,0.8937832263390783,Baseline_NonIID
46,0.6180291824905056,0.5640446217228087,0.5569796450026399,0.8908834679986375,Baseline_NonIID
47,0.6232260643613832,0.5698644905417041,0.5617433072959538,0.8945612867305838,Baseline_NonIID
48,0.6252248650809514,0.5716712247003622,0.5615397270835075,0.8952395517848445,Baseline_NonIID
49,0.6192284629222466,0.5653449434384665,0.5594643645779069,0.8902474858105776,Baseline_NonIID
50,0.6164301419148511,0.5623480202690019,0.5597594230440417,0.8920592299010948,Baseline_NonIID
