rounds,accuracy,kappa,f1_score,roc_auc,Scenario
36,0.6132320607635419,0.5585066759261016,0.5485413300293807,0.8896850000779465,Baseline_NonIID
37,0.6170297821307216,0.5626213176874569,0.5503250863162024,0.8896817344785121,Baseline_NonIID
38,0.6158305016989806,0.5608546923132481,0.5492871688926875,0.8893630995795011,Baseline_NonIID
39,0.6128323006196282,0.5580544335301286,0.5475994094905128,0.8908647855163352,Baseline_NonIID
40,0.6162302618428943,0.5621324752671857,0.554430910635253,0.8946552887960503,Baseline_NonIID
41,0.6210273835698581,0.5672565373098348,0.5552999057219468,0.8918925867034566,Baseline_NonIID
42,0.6274235458724765,0.5746259076982084,0.5648933624842336,0.892267469307057,Baseline_NonIID
43,0.6186288227063762,0.5643901965618463,0.5522310946677859,0.8904641771017561,Baseline_NonIID
44,0.6204277433539876,0.5671759016602096,0.558900886316873,0.8925707221641229,Baseline_NonIID
45,0.6206276234259445,0.5669932926490743,0.5576007298921491,0.888699343316651,Baseline_NonIID
46,0.628023186088347,0.5748229620156194,0.5638934735931275,0.8929985350357821,Baseline_NonIID
47,0.617629422346592,0.5636313051887857,0.5540697044879168,0.8930762477058877,Baseline_NonIID
48,0.6258245052968219,0.5726490514224546,0.5614173811161844,0.8948981716991664,Baseline_NonIID
49,0.6208275034979013,0.567148034572796,0.5605469210079282,0.8964754362738205,Baseline_NonIID
50,0.6202278632820308,0.5664257818452074,0.5602961522702451,0.8965698837185013,Baseline_NonIID
1,0.1888866679992004,0.1001310355555327,0.1199903794521226,0.7684979281729023,One_Attacker_NonIID
2,0.3859684189486308,0.3061441352876975,0.3206649588566131,0.7941808545472674,One_Attacker_NonIID
3,0.393763741754947,0.3151597154396829,0.3263016744623589,0.8140207937659814,One_Attacker_NonIID
4,0.4295422746352189,0.3541524142148433,0.3568793308070697,0.8304718655786563,One_Attacker_NonIID
5,0.4533280031980811,0.3809467368973633,0.3903737416556775,0.8349682250279203,One_Attacker_NonIID
6,0.4529282430541675,0.3800329813705047,0.393931546545104,0.845579348430686,One_Attacker_NonIID
7,0.4629222466520088,0.3923882745502162,0.4075525493890583,0.8518311814829438,One_Attacker_NonIID
8,0.4861083349990006,0.4162788395150201,0.4194230529073673,0.8571038348078877,One_Attacker_NonIID
9,0.4977013791724965,0.4295501294390126,0.4238821187598661,0.8602307270455619,One_Attacker_NonIID
10,0.502898261043374,0.4351027438087514,0.4415979569303985,0.8629715838865311,One_Attacker_NonIID
11,0.5140915450729562,0.4482437607191345,0.4495730567847757,0.866869827136781,One_Attacker_NonIID
12,0.5182890265840495,0.4531508309884134,0.4516465848370806,0.8682026558725875,One_Attacker_NonIID
13,0.5412752348590846,0.4775331891075219,0.4750318322233094,0.8716669787097218,One_Attacker_NonIID
14,0.5366779932040776,0.4728959237104211,0.4659779186733671,0.8714955359324311,One_Attacker_NonIID
15,0.5390765540675595,0.4743746985236933,0.4709682401325634,0.874561745563645,One_Attacker_NonIID
16,0.5462722366580052,0.4828311051428163,0.4803052247125021,0.8758895014139718,One_Attacker_NonIID
17,0.5560663601838897,0.4942627665537988,0.4904554804329151,0.8776963250877938,One_Attacker_NonIID
18,0.561463122126724,0.4996042346866695,0.4907414999104476,0.8772106575991747,One_Attacker_NonIID
19,0.5514691185288827,0.4888395542793984,0.4886615298683039,0.8813351343414961,One_Attacker_NonIID
20,0.5554667199680192,0.4935313725115051,0.4877264298522114,0.8804156929329618,One_Attacker_NonIID
21,0.5706576054367379,0.5100841771086676,0.5060608192273948,0.8841002058805363,One_Attacker_NonIID
22,0.5706576054367379,0.51046010260521,0.5033576986118773,0.8848718673516011,One_Attacker_NonIID
23,0.567259644213472,0.5060638380256346,0.4974107510209545,0.883216331692721,One_Attacker_NonIID
24,0.5712572456526084,0.5110036844899938,0.507470198677368,0.8866711698128662,One_Attacker_NonIID
25,0.5526683989606236,0.4908805999302145,0.4986231094686716,0.8862438328175549,One_Attacker_NonIID
26,0.5658604837097742,0.505169793395202,0.4962861292691566,0.8869416655326431,One_Attacker_NonIID
27,0.5730561663002198,0.5132322813556779,0.5067190548885319,0.8894794609522496,One_Attacker_NonIID
28,0.5890465720567659,0.5305253887839028,0.5186811467488721,0.8915967454302209,One_Attacker_NonIID
29,0.5858484909054568,0.5270812828694339,0.5146567850320583,0.8923748910721748,One_Attacker_NonIID
30,0.5802518488906656,0.5210871525749087,0.507792594637084,0.8915116964565801,One_Attacker_NonIID
31,0.5836498101139317,0.5243010833884567,0.5136452218766753,0.8942666339423482,One_Attacker_NonIID
32,0.5908454927043774,0.5333459719837185,0.5244628012822021,0.8924190417892945,One_Attacker_NonIID
33,0.5940435738556866,0.5363924423313374,0.5269853500999464,0.8934306013156063,One_Attacker_NonIID
34,0.5830501698980611,0.5243649617337017,0.5210829019789989,0.8948508271050594,One_Attacker_NonIID
35,0.586648011193284,0.5285326798420005,0.5229780624333075,0.8938258991556158,One_Attacker_NonIID
36,0.5936438137117729,0.5358644516651182,0.5242254750739527,0.8950407448564515,One_Attacker_NonIID
37,0.59824105536678,0.5414606929243768,0.5321039679066372,0.8961292557367386,One_Attacker_NonIID
38,0.5986408155106936,0.541676855041348,0.5308548894218862,0.897038278843057,One_Attacker_NonIID
39,0.6104337397561463,0.5545762774569479,0.5430576755233356,0.8992059134410548,One_Attacker_NonIID
40,0.5988406955826504,0.541945006826242,0.5301209383965019,0.8971960897453445,One_Attacker_NonIID
41,0.5892464521287227,0.5315290531814011,0.5272103965527872,0.8954107667300849,One_Attacker_NonIID
42,0.5902458524885069,0.5324523122169803,0.5250300297555422,0.8989710323062108,One_Attacker_NonIID
43,0.6068358984609235,0.5510106691047753,0.5391008574391754,0.8997984628078998,One_Attacker_NonIID
44,0.5962422546472117,0.5392786057250293,0.5394769390500235,0.9011398965487254,One_Attacker_NonIID
45,0.5842494503298021,0.5251143048798282,0.5241362559743488,0.8996902977525736,One_Attacker_NonIID
46,0.6040375774535279,0.5476689177849294,0.5359233068267666,0.900253266723902,One_Attacker_NonIID
47,0.6040375774535279,0.5478264121026525,0.5355627989696553,0.8997674119123513,One_Attacker_NonIID
48,0.6034379372376574,0.5471616881051782,0.5393386673380569,0.9015283095598744,One_Attacker_NonIID
49,0.5986408155106936,0.5413081060855086,0.534449070498614,0.9003195155891393,One_Attacker_NonIID
50,0.6042374575254847,0.5478024482426183,0.5387693280000143,0.9020869158894658,One_Attacker_NonIID
1,0.2602438536877873,0.1743287550550488,0.165018922348672,0.766061063349418,Two_Attackers_NonIID
2,0.3028183090145912,0.2157328094108897,0.2080583734857182,0.7878896711680325,Two_Attackers_NonIID
3,0.3078153108135119,0.2222964064311621,0.2123035463579276,0.8100748484772974,Two_Attackers_NonIID
4,0.3567859284429342,0.2741507814894852,0.2727484252022613,0.8212162130538598,Two_Attackers_NonIID
5,0.4123525884469318,0.3355352676277733,0.3410732177704509,0.8279871856745092,Two_Attackers_NonIID
6,0.4127523485908455,0.3354623601567507,0.3389189387899278,0.8383693993113617,Two_Attackers_NonIID
7,0.4223465920447731,0.3470670975227586,0.3543000295715051,0.8445712338625919,Two_Attackers_NonIID
8,0.424745152908255,0.3500411130243546,0.3571774193354833,0.849276871054195,Two_Attackers_NonIID
9,0.4311413152108734,0.3579551867497518,0.3670663759889684,0.8517956713027266,Two_Attackers_NonIID
10,0.451129322406556,0.3781173976564703,0.3866083597592881,0.8542566279417213,Two_Attackers_NonIID
11,0.4521287227663402,0.3785488768758748,0.3855281291918997,0.8548305068694241,Two_Attackers_NonIID
12,0.4613232060763542,0.3897595033388485,0.3977002788927382,0.8623529630573123,Two_Attackers_NonIID
13,0.4811113332000799,0.411022177594275,0.4182568651260898,0.8658364368760053,Two_Attackers_NonIID
14,0.4917049770137917,0.4231620717057351,0.4295127653021844,0.8608800373634788,Two_Attackers_NonIID
15,0.4985008994603238,0.4309718908358992,0.4371798453759423,0.8691109831360809,Two_Attackers_NonIID
16,0.5122926244253448,0.4455363171984743,0.4452710809102673,0.8686821240913207,Two_Attackers_NonIID
17,0.4813112132720368,0.4109117482676039,0.4085442505559464,0.8683632854148323,Two_Attackers_NonIID
18,0.5078952628422946,0.4396782749968859,0.4345959692892988,0.8682781256139452,Two_Attackers_NonIID
19,0.5258844693184089,0.4611560331795666,0.462030763602819,0.8770701578960114,Two_Attackers_NonIID
20,0.5168898660803518,0.4505321649605418,0.4506458338798744,0.8682804671178167,Two_Attackers_NonIID
21,0.5368778732760344,0.4719876001423653,0.4678093990049714,0.8670672855827343,Two_Attackers_NonIID
22,0.5230861483110134,0.4577132796290495,0.4598100332387093,0.8617388249448721,Two_Attackers_NonIID
23,0.5144913052168699,0.4476403075978925,0.4434767690490543,0.8635303517420037,Two_Attackers_NonIID
24,0.5480711573056166,0.4845771007045686,0.476726078929571,0.869244238016025,Two_Attackers_NonIID
25,0.5478712772336598,0.4841691445483567,0.4813573693928168,0.8714872439235642,Two_Attackers_NonIID
26,0.5540675594643214,0.491284003053862,0.486178019218396,0.8730766614698489,Two_Attackers_NonIID
27,0.5288826703977614,0.4630923149373581,0.4631671594982621,0.8627195335811539,Two_Attackers_NonIID
28,0.554467319608235,0.4915277723321954,0.4882579777538074,0.8637366762945022,Two_Attackers_NonIID
29,0.5450729562262643,0.4808054467403495,0.4799609072617107,0.8636300707041407,Two_Attackers_NonIID
30,0.5230861483110134,0.4568955408842578,0.4577712600740979,0.8616283914596308,Two_Attackers_NonIID
31,0.5488706775934439,0.4852241468691756,0.483104219741147,0.8572791324933688,Two_Attackers_NonIID
32,0.536078352988207,0.4710731952170444,0.4673627360771006,0.8458989999492514,Two_Attackers_NonIID
33,0.5318808714771137,0.4664173646726322,0.4617339672627905,0.8545553418873115,Two_Attackers_NonIID
34,0.5404757145712572,0.4757394427088069,0.4693567236809575,0.8582472270603885,Two_Attackers_NonIID
35,0.5380771537077753,0.4734137620474825,0.4781094648016029,0.8467131120231887,Two_Attackers_NonIID
36,0.5480711573056166,0.4851310777379171,0.4800989395744109,0.8601212460626441,Two_Attackers_NonIID
37,0.5714571257245653,0.5112394576872458,0.5142471318269299,0.8560648765596048,Two_Attackers_NonIID
38,0.5554667199680192,0.4929561997677667,0.490995838669595,0.8544649081644956,Two_Attackers_NonIID
39,0.5130921447131721,0.4447946450688889,0.4436163608067938,0.8385767853686115,Two_Attackers_NonIID
40,0.5610633619828103,0.4996144745992734,0.5014366118647555,0.8454550405065263,Two_Attackers_NonIID
41,0.5646612032780332,0.5037962892732983,0.5006380705411005,0.8566709275104792,Two_Attackers_NonIID
42,0.5596642014791126,0.4975453621056926,0.4978957691661599,0.843860962314423,Two_Attackers_NonIID
43,0.5542674395362782,0.4919651825540949,0.4899292157184065,0.836215405255575,Two_Attackers_NonIID
44,0.546472116729962,0.4828161370491977,0.4787575775883373,0.8467712409922146,Two_Attackers_NonIID
45,0.5446731960823505,0.480651652132506,0.4810248543769761,0.8384704712162534,Two_Attackers_NonIID
46,0.5434739156506097,0.4795801280314236,0.47970804000464,0.8406827191260703,Two_Attackers_NonIID
47,0.5328802718368979,0.467243692403021,0.4619613747207701,0.8296655042025003,Two_Attackers_NonIID
48,0.547671397161703,0.4842621961519153,0.4834923467602921,0.8395831376821511,Two_Attackers_NonIID
49,0.5470717569458325,0.4832782307611888,0.4765392867200617,0.8392219823740851,Two_Attackers_NonIID
