rounds,accuracy,kappa,f1_score,roc_auc
1,0.13072156705976415,0.03210469740616468,0.08778915054788775,0.6814809611192768
2,0.22786328203078154,0.13303378927147477,0.14299404121508538,0.7314000689895922
3,0.25264841095342794,0.16127405572008643,0.15943961972248072,0.7583796179589636
4,0.273236058364981,0.18481460591075452,0.21250454706655508,0.7700504005242418
5,0.336398161103338,0.25281348313783975,0.2696816620493884,0.7940673194119741
6,0.31341195282830303,0.22644918328792518,0.24633237173668796,0.7883050774096619
7,0.3090145912452528,0.22081464147475244,0.22275564429152642,0.789002835823316
8,0.33839696182290624,0.2523209507017082,0.2676455645233941,0.7922000667823834
9,0.3369978013192085,0.25196702581104774,0.25678847896040097,0.7972043256399912
10,0.3463921647011793,0.2628251097246041,0.2803165685292371,0.8035782280035841
11,0.35858484909054567,0.27623630341081806,0.28895221766842843,0.8141284762736929
12,0.39996002398560865,0.3213217417154895,0.33066210540267116,0.8190805437919713
13,0.3897661403158105,0.30854718385027374,0.32612832501967726,0.8141784754734547
14,0.36917849290425747,0.28654973603066325,0.31247205189010063,0.8149323471611917
15,0.41015390765540677,0.3313213356173058,0.3488371999710508,0.826020023168508
16,0.3751748950629622,0.29373588885859125,0.31262771344080903,0.8121309169898894
17,0.3981611033379972,0.3202088438589863,0.3321202887066247,0.8184762717392875
18,0.37697381571057365,0.29599316207414045,0.31062457192353954,0.8145586226877665
19,0.3605836498101139,0.2773509762515107,0.29454158446519946,0.8146102557877847
20,0.40875474715170895,0.3306282104962268,0.3426524264634763,0.8249579055080646
21,0.3927643413951629,0.3114632599052503,0.3299012195105676,0.8152714951989481
22,0.4519288426943834,0.3778903916766124,0.3929381249086747,0.8269845800575524
23,0.3887667399560264,0.309287087668428,0.3298862040916493,0.8207665371791666
24,0.3663801718968619,0.28434614122462326,0.31572479640808104,0.8141637773282477
25,0.36478113132120726,0.28113474934603416,0.3166985723044762,0.8134087120546571
26,0.4487307615430742,0.37462751276554407,0.3924890624488995,0.8276183512215578
27,0.4335398760743554,0.35787731994125593,0.3806539432724726,0.8253967008861881
28,0.4107535478712772,0.33389477336294354,0.3499406539841807,0.8239435071522481
29,0.4485308814711173,0.3737996609156523,0.39424238964532793,0.8275079433566049
30,0.45652608434939035,0.38372020841796994,0.3979515890677753,0.8360169617261364
31,0.4241455126923846,0.3470712349138338,0.3555991803260297,0.834069108601115
32,0.4297421547071757,0.35360205187814253,0.3717028680434788,0.8291175775707976
33,0.35198880671597044,0.2682366775941495,0.3057688254034974,0.811307142586275
34,0.45072956226264244,0.3771516699906501,0.39654006198074104,0.8389231372220233
35,0.38336997801319206,0.30186906068863495,0.3394201541472917,0.8212251788320367
36,0.43154107535478714,0.35650431734741383,0.39312825080212677,0.8295140329878787
37,0.43873675794523287,0.36358845412383883,0.38692933747815356,0.8317394180750417
38,0.40595642614431343,0.32772821276711916,0.3541958960578376,0.8290522798381128
39,0.4177493503897661,0.3410130407190982,0.37275840541390226,0.8310823620981155
40,0.43254047571457127,0.3573220123115291,0.38766710566746293,0.8309469980968084
41,0.4425344793124126,0.36776401469096304,0.3886323153641497,0.8304152301358908
42,0.39776134319408357,0.3181041135656297,0.3495178518352019,0.8272906121510246
43,0.40395762542474517,0.32521147712492177,0.3513735496867735,0.8267733232414919
44,0.45112932240655607,0.377439221413407,0.3951162004171014,0.8396569630330585
45,0.38716769938037177,0.3071931987191794,0.3414566076562722,0.8310726462317379
46,0.43513891665001,0.3598295031877196,0.3855317900891526,0.8365170636892387
47,0.461523086148311,0.38790502985372033,0.4086849531862177,0.8349121623080701
48,0.4525284829102538,0.37876901169910315,0.396275322919623,0.8375857449942894
49,0.3781730961423146,0.29737247309916487,0.3302502642019797,0.8246354679865339
50,0.4189486308215071,0.3427514591312243,0.36881650347631606,0.8305602327554321
