rounds,accuracy,kappa,f1_score,roc_auc
1,0.2066,0.11487368528678638,0.13545666782086033,0.6963079401599093
2,0.34,0.2669744896767326,0.29421272380791313,0.7641369485630432
3,0.3512,0.27940813205096926,0.31051824922746957,0.7847680391565475
4,0.3866,0.3192145636253258,0.35877585497696207,0.8011801145259893
5,0.3876,0.319893771684759,0.3660119589289161,0.8037149158869432
6,0.4126,0.3470749544679444,0.3942942449363079,0.8090699899659579
7,0.3912,0.32348445601146375,0.3764017498197297,0.802754488249024
8,0.4006,0.33368353961336017,0.3872088920077198,0.812971407855889
9,0.4454,0.3837159205855367,0.4385720590069794,0.8227982439053325
10,0.4458,0.38426819180684474,0.44501905833329647,0.8239058862122837
11,0.4308,0.36725640057857184,0.4144035914465596,0.828565242328366
12,0.4448,0.38298504057734684,0.4349272006341915,0.8240042017044042
13,0.4434,0.38173890335483807,0.4239774719650157,0.8217149321436417
14,0.4774,0.4189873490545433,0.4737410681404985,0.8351009100426913
15,0.4444,0.3829539973338671,0.4446175420161695,0.82756490790594
16,0.4496,0.38870642552574625,0.43493817359981146,0.8315280602243287
17,0.4816,0.4240608122863648,0.47772154277559475,0.8402868122560485
18,0.4724,0.41397015514428903,0.46879478968041477,0.8299080273542789
19,0.4574,0.3970785199870994,0.4489462425051079,0.8295951221067195
20,0.4854,0.4282427916956148,0.4797255435559302,0.8387972136400682
21,0.4642,0.4051573466843321,0.45941358215520867,0.8323025112707468
22,0.4286,0.36557747898408555,0.42515585301418607,0.8274239639247709
23,0.4352,0.3726130350853428,0.4294686484119219,0.8279835961494997
24,0.4942,0.4379884088461257,0.49603726244143964,0.8390488352531834
25,0.5132,0.4589356857720547,0.5045719598107711,0.8436155580680137
26,0.5136,0.45941027264225587,0.5125697572852682,0.8453921531379983
27,0.5094,0.4549303586737338,0.5035109669019495,0.8418330825225963
28,0.4848,0.4279349686230985,0.4881223983253936,0.843334071447217
29,0.5014,0.44613648051584803,0.49755734802156365,0.8425759454117516
30,0.4938,0.4372436162696184,0.492217066574158,0.8409817041224811
31,0.5096,0.45505667788543025,0.504194039294709,0.8433228287988208
32,0.5288,0.47635090105979,0.530492251498923,0.8497207430173254
33,0.4872,0.4304261110492078,0.48194828452443234,0.842570521923587
34,0.5104,0.4558403212764148,0.5077788483949296,0.8485284439246854
35,0.508,0.4537394487029741,0.5048865189058881,0.8440985907610026
36,0.507,0.4520927928680569,0.5010839623552139,0.8463134263178724
37,0.5228,0.4701346920765538,0.5194815852880299,0.8463054171094232
38,0.5148,0.4610260359531438,0.5102019704802249,0.8464899679901208
39,0.52,0.4666750779174736,0.5161166930886228,0.8484158047772385
40,0.5038,0.4487124386607419,0.504927686875801,0.8448872549846396
41,0.4958,0.4399744049234034,0.4917410761523112,0.8419073600436381
42,0.5308,0.47896448258779767,0.523609728136783,0.8498107991309345
43,0.5122,0.45817890715340526,0.5132748146735397,0.8455545653207169
44,0.5088,0.4545764880522615,0.5078168676181761,0.8531403370106857
45,0.5328,0.4810548716832228,0.5294692992779811,0.8527738265031732
46,0.5236,0.4709504049157136,0.5198708316142953,0.8501153301967899
47,0.4958,0.44008563598804884,0.4898955859808799,0.8471204806378704
48,0.5032,0.4481545699629458,0.5017314269489445,0.8472772877650534
49,0.4894,0.43297654770186716,0.48391820226604515,0.8422522906499118
50,0.4886,0.43177522861692713,0.49330314681681686,0.8424982158065614
